949612171,5104436190,1342899158,1342899175,8295887522,8893786289,1256324984,1256324607,28997162,316156831,28997162,1256324607,1256324984,8893786289,8295887522,1342899175,1342899158,5104436190,949612171,6876763603,949612171,5104436190,1342899158,1342899175,8295887522,8893786289,1256324984,1256324607,28997162,316156831,2596830708,1302792358,1256325042,1127246116,312517699,2021099178,2785682422,1256325146,425129392,8894387872,1342895802,8894367142,316156826,2921809165,3101376765,28997173,1256325131,7694272304,7694272309,1300391234,1127246089,453009423,2069394999,28997179,1300391201,949612033,417266367,417292170,28997182,3081686433,28997724,28997167,1342892784,316156816,417266901,8896947383,8896995121,6243245793,6243245790,425124779,3911994293,3911994292,13526741046,1342891877,8887406025,8887406017,1300391220,454085708,7271009978,7271009981,6351485279,425123671,8887342517,10866681168,1497255194,417266206,3740038576,292203273,417266026,10839994309,1427972841,10915571530,7686452789,10945583521,715210951,417265693,7673603982,10910536344,10866638107,10905848448,10866616091,10908633096,3683307056,10915438074,10866616071,10866616079,10915438058,291689961,7617931664,434806709,1252148395,12682691751,312517702,10915563004,10915562998,10923332625,1252148370,10923332643,10923332648,1420701167,10923332653,10923332676,2706774873,8887110280,312517703,1342055519,1737935556,1342055518,2249819523,8896536024,1266474296,1285602607,8896529804,443159955,8893650812,1423677436,382044305,1700868832,460203631,1256302600,8893671373,8896529813,443159859,1923606797,1187299463,1256302863,1923606798,1613862366,443159976,1302792409,1613862363,1143665048,28997703,1187299842,8893648555,1187299666,8893648550,12555071315,8893795669,2579539577,8893838519,8893795675,1312780163,1256302676,8893838542,291562902,8893796124,8893838535,8893838539,28997168,8893838532,8893838527,1668185214,1668185213,1143691220,1143691223,2522033292,4556595093,28997193,1271725682,1271725702,382043698,521322454,1316037372,8893825532,8893825526,28997169,12154520965,8893825522,12154520954
12154520954,8893825522,12154520965,28997169,8893825526,8893825532,1316037372,521322454,382043698,1271725702,1271725682,28997193,4556595093,2522033292,1143691223,1143691220,1668185213,1668185214,8893838527,8893838532,28997168,8893838539,8893838535,8893796124,291562902,8893838542,1256302676,1312780163,8893795675,8893838519,2579539577,8893795669,12555071315,8893648550,1187299666,8893648555,1187299842,28997703,1143665048,1613862363,1302792409,443159976,1613862366,1923606798,1256302863,1187299463,1923606797,443159859,8896529813,8893671373,1256302600,460203631,1700868832,382044305,1423677436,8893650812,443159955,8896529804,1285602607,1266474296,8896536024,2249819523,1342055518,1737935556,1342055519,312517703,8887110280,2706774873,10923332676,10923332653,1420701167,10923332648,10923332643,1252148370,10923332625,10915562998,10915563004,312517702,12682691751,1252148395,434806709,7617931664,291689961,10915438058,10866616079,10866616071,10915438074,3683307056,10908633096,10866616091,10905848448,10866638107,10910536344,7673603982,417265693,715210951,10945583521,7686452789,10915571530,1427972841,10839994309,417266026,292203273,3740038576,417266206,1497255194,10866681168,8887342517,425123671,6351485279,7271009981,7271009978,454085708,1300391220,8887406017,8887406025,1342891877,13526741046,3911994292,3911994293,425124779,6243245790,6243245793,8896995121,8896947383,417266901,316156816,1342892784,28997167,28997724,3081686433,28997182,417292170,417266367,949612033,1300391201,28997179,2069394999,453009423,1127246089,1300391234,7694272309,7694272304,1256325131,28997173,3101376765,2921809165,316156826,8894367142,1342895802,8894387872,425129392,1256325146,2785682422,2021099178,312517699,1127246116,1256325042,1302792358,2596830708,316156831,28997162,1256324607,1256324984,8893786289,8295887522,1342899175,1342899158,5104436190,949612171,6876763603
6876763603,949612171,5104436190,1342899158,1342899175,8295887522,8893786289,1256324984,1256324607,28997162,316156831,28997162,1256324607,1256324984,8893786289,8295887522,1342899175,1342899158,5104436190,949612171,6876763603,949612171,5104436190,1342899158,1342899175,8295887522,8893786289,1256324984,1256324607,28997162,316156831,2596830708,1302792358,1256325042,1127246116,312517699,2021099178,2785682422,1256325146,425129392,8894387872,1342895802,8894367142,316156826,2921809165,3101376765,28997173,1256325131,7694272304,7694272309,1300391234,1127246089,453009423,2069394999,28997179,1300391201,949612033,12718893598,949612033,417266367,417292170,28997182,3081686433,28997724,28997167,1342892784,316156816,417266901,8896947383,8896995121,6243245793,6243245790,425124779,3911994293,3911994292,13526741046,1342891877,8887406025,8887406017,1300391220,454085708,7271009978,7271009981,12309592203,7271009981,6351485279,425123671,8887342517,10866681168,1497255194,417266206,3740038576,292203273,417266026,10839994309,1427972841,10915571530,7686452789,10945583521,715210951,417265693,7673603982,10910536344,10866638107,10905848448,10866616091,10908633096,3683307056,10915438074,10866616071,10866616079,10915438058,291689961,12309536792,436197709,2462899399,6497035732,12309806558,436197015,447737202,2207622428,253493602,1524452310,436196841,3184357215,436196714,436196620,436196535,437207220,2467238657,436196526,497690961,435147994,253804148,12257218665,253768787,253795223,571851691,1246493256,12257218661,439223689,253507795,760872630,253493171,3740038574,2385949410,253771507,1323145446,447625166,429492316,761218967,12257218658,439224014,253509347,253779176,471322033,253503657,4737366923,253805017,382802198,382802365,11343523643,11343523644,5512649828,428740875,1497254770,428740878,795254775,795254773,434809834,1252052126,12256481421,573305166,434809837,434809839,1119886447,12254049903,253511252,12900324566,1252052118,12254049941,12900324562,253763395,12254040061,253783708,382824762,12254040058,382823527,5507052418,2361575026,1116385292,10079104818,11804158241,11804158237,2361575007,382824761,382839766,5507052389,382824760,1445273674,12254040023,983332751,983332788,816417552,382839764,6363688943,12254049936,438051749,761879555,438051743,13231805454,438051741,13123749428,5507052537,582439700,452998712,1532125217,696425324,696422859,12256478674,1532125246,497687339,1532125318,4791412219,1532125341,1532125390,1532125403,1532125421,431156129,12254040018,431156129,12254040018,12254040016,790709134,790709119,391720939,3172043397,391721723,391723772,529870998,529869152,529870998,432493370,391720786,1426038676,12188365854,1252052142,1252052256,391720940,382802305,432883320,382802306,11343523643,382802365,382802198,253805017,4737366923,253503657,471322033,253779176,253509347,439224014,12257218658,761218967,429492316,447625166,1323145446,253771507,2385949410,3740038574,253493171,760872630,253507795,439223689,12257218661,1246493256,571851691,253795223,253768787,12257218665,253804148,435147994,497690961,436196526,2467238657,437207220,436196535,436196620,436196714,3184357215,436196841,1524452310,253493602,2207622428,447737202,436197015,12309806558,6497035732,2462899399,436197709,12309536792,291689961,10915438058,10866616079,10866616071,10915438074,3683307056,10908633096,10866616091,10905848448,10866638107,10910536344,7673603982,417265693,715210951,10945583521,7686452789,10915571530,1427972841,10839994309,417266026,292203273,3740038576,417266206,1497255194,10866681168,8887342517,425123671,6351485279,7271009981,7271009978,454085708,1300391220,8887406017,8887406025,1342891877,13526741046,3911994292,3911994293,425124779,6243245790,6243245793,8896995121,8896947383,417266901,316156816,1342892784,28997167,28997724,3081686433,28997182,417292170,417266367,949612033,1127246090,1127246091,453012070,28997179,2069394999,453009423,1127246089,1300391234,7694272309,7694272304,1256325131,28997173,3101376765,2921809165,316156826,8894367142,1342895802,8894387872,425129392,1256325146,2785682422,2021099178,312517699,1127246116,1256325042,1302792358,2596830708,316156831,28997162,1256324607,1256324984,8893786289,8295887522,1342899175,1342899158,5104436190,949612171,6876763603
6876763603,949612171,5104436190,1342899158,1342899175,8295887522,8893786289,1256324984,1256324607,28997162,316156831,2596830708,1302792358,1256325042,1127246116,312517699,2021099178,2785682422,1256325146,425129392,8894387872,1342895802,8894367142,316156826,2921809165,3101376765,28997173,1256325131,7694272304,7694272309,1300391234,1127246089,453009423,2069394999,28997179,1300391201,949612033,12718893598,949612033,417266367,417292170,28997182,3081686433,28997724,28997167,1342892784,316156816,417266901,8896947383,8896995121,6243245793,6243245790,425124779,3911994293,3911994292,13526741046,1342891877,8887406025,8887406017,1300391220,454085708,7271009978,7271009981,6351485279,425123671,8887342517,10866681168,1497255194,417266206,3740038576,292203273,417266026,10839994309,1427972841,10915571530,7686452789,10945583521,715210951,417265693,7673603982,10910536344,10866638107,10905848448,10866616091,10908633096,3683307056,10915438074,10866616071,10866616079,10915438058,291689961,12309536792,436197709,2462899399,6497035732,12309806558,436197015,447737202,2207622428,253493602,1524452310,436196841,3184357215,436196714,436196620,436196535,437207220,2467238657,436196526,497690961,435147994,253804148,12257218665,253768787,253795223,571851691,1246493256,12254024672,1246493256,12257218661,439223689,253507795,760872630,253493171,3740038574,2385949410,253771507,1323145446,447625166,429492316,761218967,12257218658,439224014,253509347,253779176,471322033,253503657,4737366923,253805017,382802198,382802365,11343523643,382802306,432883320,382802305,391720940,1252052256,1252052142,12188365854,1426038676,391720786,432493370,529870998,529869152,529870998,391723772,391721723,3172043397,391720939,790709119,790709134,12254040016,12254040018,431156129,1532125421,1532125403,1532125390,1532125341,4791412219,1532125318,497687339,1532125246,12256478674,696422859,696425324,1532125217,452998712,582439700,5507052537,13123749428,438051741,13231805454,438051743,761879555,438051749,12254049936,6363688943,382839764,816417552,983332788,983332751,12254040023,1445273674,382824760,5507052389,382839766,382824761,2361575007,11804158237,11804158241,10079104818,1116385292,2361575026,5507052418,382823527,12254040058,382824762,253783708,12254040061,253763395,12900324562,12254049941,1252052118,12900324566,253511252,12254049903,1119886447,434809839,434809837,573305166,12256481421,1252052126,434809834,795254773,795254775,428740878,1497254770,428740875,5512649828,11343523644,432882741,382802306,432883320,382802306,11343523643,382802365,382802198,253805017,4737366923,253503657,471322033,253779176,253509347,439224014,12257218658,761218967,429492316,447625166,1323145446,253771507,2385949410,3740038574,253493171,760872630,253507795,439223689,12257218661,1246493256,571851691,253795223,253768787,12257218665,253804148,435147994,497690961,436196526,2467238657,437207220,436196535,436196620,436196714,3184357215,436196841,1524452310,253493602,2207622428,447737202,436197015,12309806558,6497035732,2462899399,436197709,12309536792,291689961,10915438058,10866616079,10866616071,10915438074,3683307056,10908633096,10866616091,10905848448,10866638107,10910536344,7673603982,417265693,715210951,10945583521,7686452789,10915571530,1427972841,10839994309,417266026,292203273,3740038576,417266206,1497255194,10866681168,8887342517,425123671,6351485279,7271009981,7271009978,454085708,1300391220,8887406017,8887406025,1342891877,13526741046,3911994292,3911994293,425124779,6243245790,6243245793,8896995121,8896947383,417266901,316156816,1342892784,28997167,28997724,3081686433,28997182,417292170,417266367,949612033,1300391201,28997179,2069394999,453009423,1127246089,1300391234,7694272309,7694272304,1256325131,28997173,3101376765,2921809165,316156826,8894367142,1342895802,8894387872,425129392,1256325146,2785682422,2021099178,312517699,1127246116,1256325042,1302792358,2596830708,316156831,28997162,1256324607,1256324984,8893786289,8295887522,1342899175,1342899158,5104436190,949612171,6876763603
