osmid,highway,lanes,name,ref,oneway,reversed,length,geometry,speed_kph,service,maxspeed,access,width,bridge,junction,tunnel
"[81084090, 273756694]",unclassified,2,Ibarang Road,,False,True,488.7797346733953,"LINESTRING (121.2197208 14.1563006, 121.219704 14.1562655, 121.2196698 14.1561807, 121.2195988 14.1560285, 121.2193983 14.1557389, 121.2192259 14.1555253, 121.218598 14.1544054, 121.2183541 14.1539951, 121.2181449 14.1538325, 121.2179518 14.1537233, 121.217823 14.1536804, 121.2176312 14.1536414, 121.217536 14.1536479, 121.2174636 14.1536414, 121.2173671 14.1536101, 121.21726 14.1535445, 121.2171446 14.1534399, 121.2170321 14.1533027, 121.2169031 14.1531232)",33.069164265129686,,,,,,,
274032387,unclassified,,,,False,False,183.30572767932028,"LINESTRING (121.2197208 14.1563006, 121.2197402 14.1563399, 121.2197688 14.1563969, 121.219808 14.1564758, 121.2198291 14.1565591, 121.2198366 14.15666, 121.2198366 14.1567237, 121.2198246 14.1567792, 121.2197854 14.1568698, 121.2197244 14.1569829, 121.2196839 14.1570614, 121.2196711 14.1571544, 121.2196813 14.1572926, 121.2197118 14.1575625, 121.2197534 14.1577475, 121.21981 14.157876)",33.069164265129686,,,,,,,
38416187,unclassified,,,,False,True,34.09859921126964,"LINESTRING (121.2253756 14.1582342, 121.2254305 14.1585362)",33.069164265129686,,,,,,,
38416187,unclassified,,,,False,False,24.626221697644105,"LINESTRING (121.2253756 14.1582342, 121.225386 14.1581441, 121.2254226 14.1580182)",33.069164265129686,,,,,,,
191521996,unclassified,,,,False,True,33.54894248195897,"LINESTRING (121.2253756 14.1582342, 121.2253187 14.1582613, 121.2252138 14.1583339, 121.2251336 14.158419)",33.069164265129686,,,,,,,
81469674,service,,,,False,True,19.329017574509535,"LINESTRING (121.2458644 14.1724762, 121.2459387 14.172318)",25.846456692913385,,,private,,,,
466369512,service,,,,False,False,19.11212930752193,"LINESTRING (121.2458644 14.1724762, 121.246022 14.1725549)",25.846456692913385,,,private,,,,
466369512,service,,,,False,True,9.111754060585861,"LINESTRING (121.2458644 14.1724762, 121.2457892 14.1724388)",25.846456692913385,,,private,,,,
81501028,residential,,Pantua Extension,,False,False,6.471096831091944,"LINESTRING (121.2243766 14.1791536, 121.224432 14.179176)",31.861943687556767,,,,,,,
90087399,primary,4,National Highway,66,False,False,51.78459567543729,"LINESTRING (121.2243766 14.1791536, 121.2245276 14.1795957)",30.491031197138334,,,,,,,
432088210,residential,,Pantua,,False,True,33.75581951756556,"LINESTRING (121.2243766 14.1791536, 121.2240857 14.1790413)",31.861943687556767,,,,,,,
90087399,primary,4,National Highway,66,False,True,162.73831943089655,"LINESTRING (121.2243766 14.1791536, 121.2242909 14.1789278, 121.2241973 14.1787319, 121.2240777 14.1785449, 121.2239399 14.1783552, 121.2237151 14.1781237, 121.2235199 14.177981)",30.491031197138334,,,,,,,
54360057,primary,4,National Highway,66,False,False,17.464838338953406,"LINESTRING (121.2030996 14.1716787, 121.203259 14.1716507)",30.491031197138334,,,,,,,
54360057,primary,4,National Highway,66,False,True,9.809728622269661,"LINESTRING (121.2030996 14.1716787, 121.2030107 14.1716975)",30.491031197138334,,,,,,,
37331842,tertiary,2,Jose B. Juliano Avenue,,False,True,3.5677724816457688,"LINESTRING (121.2410103 14.161442, 121.2409953 14.1614706)",33.15068493150685,,,,,,,
84649402,service,,Men's Dorm Driveway,,False,False,4.686293517139472,"LINESTRING (121.2410103 14.161442, 121.2409849 14.1614078)",25.846456692913385,,,,,,,
573767567,tertiary,2,Jose B. Juliano Avenue,,False,False,52.0171832739027,"LINESTRING (121.2410103 14.161442, 121.2411117 14.1612261, 121.2412181 14.1610199)",33.15068493150685,,,,,,,
84649402,service,,Men's Dorm Driveway,,False,False,36.866958834338256,"LINESTRING (121.2409067 14.1612507, 121.2409078 14.1611964, 121.2409142 14.1611554, 121.2409333 14.1611128, 121.2409644 14.1610757, 121.2409974 14.1610528, 121.2410416 14.1610364, 121.2410799 14.1610297, 121.2410987 14.1610263)",25.846456692913385,,,,,,,
84649402,service,,Men's Dorm Driveway,,False,True,19.715824660055908,"LINESTRING (121.2409067 14.1612507, 121.2409114 14.1612785, 121.2409205 14.1613096, 121.2409363 14.1613424, 121.2409849 14.1614078)",25.846456692913385,,,,,,,
96323128,footway,,,,False,True,14.900512511677691,"LINESTRING (121.2409067 14.1612507, 121.2408367 14.1612165, 121.2407842 14.1611887)",30.0,,,,,,,
84649402,service,,Men's Dorm Driveway,,False,False,7.180935929772586,"LINESTRING (121.2410987 14.1610263, 121.2411652 14.1610227)",25.846456692913385,,,,,,,
573413298,path,,,,False,False,4.5617625753043205,"LINESTRING (121.2410987 14.1610263, 121.2411188 14.1609902)",30.0,,,,,,,
84649402,service,,Men's Dorm Driveway,,False,True,36.866958834338256,"LINESTRING (121.2410987 14.1610263, 121.2410799 14.1610297, 121.2410416 14.1610364, 121.2409974 14.1610528, 121.2409644 14.1610757, 121.2409333 14.1611128, 121.2409142 14.1611554, 121.2409078 14.1611964, 121.2409067 14.1612507)",25.846456692913385,,,,,,,
84649402,service,,Men's Dorm Driveway,,False,True,5.711962788863591,"LINESTRING (121.2412181 14.1610199, 121.2411652 14.1610227)",25.846456692913385,,,,,,,
573767568,tertiary,2,Jose B. Juliano Avenue,,False,False,6.2882086899402045,"LINESTRING (121.2412181 14.1610199, 121.2412433 14.1609689)",33.15068493150685,,,,,,,
573767567,tertiary,2,Jose B. Juliano Avenue,,False,True,52.0171832739027,"LINESTRING (121.2412181 14.1610199, 121.2411117 14.1612261, 121.2410103 14.161442)",33.15068493150685,,,,,,,
84649425,footway,,,,False,False,14.64190579882346,"LINESTRING (121.2428228 14.1648362, 121.2426965 14.1647878)",30.0,,,,2.3,,,
"[84649410, 1304440974]",footway,,,,False,"[False, True]",151.91410339405763,"LINESTRING (121.2428228 14.1648362, 121.2429013 14.1648669, 121.2435697 14.1651277, 121.2437931 14.1645837)",30.0,,,,2.3,,,
312726442,path,,,,False,False,42.38739461972868,"LINESTRING (121.2428228 14.1648362, 121.2429184 14.1646055, 121.24289 14.1645772, 121.2429236 14.16449)",30.0,,,,,,,
84649425,footway,,,,False,True,14.64190579882346,"LINESTRING (121.2426965 14.1647878, 121.2428228 14.1648362)",30.0,,,,2.3,,,
1316742240,footway,,,,False,True,23.6928167604366,"LINESTRING (121.2426965 14.1647878, 121.2424932 14.1647069)",30.0,,,,,,,
84649425,footway,,,,False,False,42.15003755151357,"LINESTRING (121.2426965 14.1647878, 121.242643 14.1648043, 121.2425998 14.1649292, 121.2425774 14.1649928, 121.2425427 14.1651139)",30.0,,,,2.3,,,
"[84651720, 37073916]","['service', 'footway']",,,,False,True,21.409901551162513,"LINESTRING (121.2426965 14.1647878, 121.2427122 14.1647477, 121.2425784 14.1646731)",25.846456692913385,,,,,,,
85789146,service,2,,,True,False,5.351406303389218,"LINESTRING (121.2549683 14.1690848, 121.2549437 14.169043)",25.846456692913385,,,private,,,roundabout,
85789141,footway,,,,False,False,47.54231622625081,"LINESTRING (121.2549683 14.1690848, 121.2549309 14.169123, 121.2546715 14.169401)",30.0,,,,,,,
113355840,service,,,,False,False,43.175083012507656,"LINESTRING (121.2546715 14.169401, 121.2549663 14.1696638)",25.846456692913385,,,private,,,,
113355840,service,,,,False,True,31.35816509280259,"LINESTRING (121.2546715 14.169401, 121.2544603 14.1692071)",25.846456692913385,,,private,,,,
85789141,footway,,,,False,True,47.54231622625081,"LINESTRING (121.2546715 14.169401, 121.2549309 14.169123, 121.2549683 14.1690848)",30.0,,,,,,,
85789143,service,2,,,False,False,60.316092572153124,"LINESTRING (121.2550689 14.1691438, 121.2550859 14.1692206, 121.2551509 14.1692913, 121.2554304 14.169542)",25.846456692913385,,,private,,,,
85789146,service,2,,,True,False,12.736805052381625,"LINESTRING (121.2550689 14.1691438, 121.2550119 14.1691169, 121.2549683 14.1690848)",25.846456692913385,,,private,,,roundabout,
85789145,service,2,,,False,True,103.7690947308706,"LINESTRING (121.2547713 14.1689036, 121.2540617 14.1682731)",25.846456692913385,,,private,,,,
85789145,service,2,,,False,False,24.26031361891076,"LINESTRING (121.2547713 14.1689036, 121.2548566 14.1689824, 121.2549437 14.169043)",25.846456692913385,,,private,,,,
441723697,footway,,,,False,True,199.00757844049855,"LINESTRING (121.2547713 14.1689036, 121.2547864 14.1688894, 121.2548427 14.1689317, 121.2549882 14.168785, 121.2550801 14.1686905, 121.2542838 14.1679464, 121.2544601 14.1677065)",30.0,,,,,,,
85789145,service,2,,,False,True,24.26031361891076,"LINESTRING (121.2549437 14.169043, 121.2548566 14.1689824, 121.2547713 14.1689036)",25.846456692913385,,,private,,,,
85789146,service,2,,,True,False,50.76468649377877,"LINESTRING (121.2549437 14.169043, 121.2549334 14.1689876, 121.2549436 14.1689135, 121.2549866 14.1688536, 121.2550481 14.1688034, 121.2551156 14.1687834, 121.2551682 14.1687786, 121.2552203 14.1688001)",25.846456692913385,,,private,,,roundabout,
98859337,unclassified,2,Pili Drive,,False,True,10.356575976344175,"LINESTRING (121.2554486 14.1685552, 121.2555174 14.1686202)",40.0,,40,destination,,,,
"[98859337, 1396819570, 1396819571]",unclassified,2,Pili Drive,,False,False,179.47850586259813,"LINESTRING (121.2554486 14.1685552, 121.2545846 14.1677595, 121.2545351 14.1677139, 121.2544792 14.1676624, 121.2544536 14.1676395, 121.2543434 14.1675483, 121.2542336 14.1674521)",40.0,,40,destination,,,,
85789148,service,1,,,True,False,4.505818181453891,"LINESTRING (121.2555174 14.1686202, 121.255488 14.168649)",25.846456692913385,,,private,,,,
98859337,unclassified,2,Pili Drive,,False,False,10.356575976344175,"LINESTRING (121.2555174 14.1686202, 121.2554486 14.1685552)",40.0,,40,destination,,,,
98859337,unclassified,2,Pili Drive,,False,True,209.40011915133985,"LINESTRING (121.2555174 14.1686202, 121.2568781 14.169964)",40.0,,40,destination,,,,
85789159,service,2,,,False,False,33.75737703647854,"LINESTRING (121.2492635 14.1621014, 121.2491041 14.1623627)",25.846456692913385,,,,,,,
85789159,service,2,,,False,True,73.02350768694704,"LINESTRING (121.2492635 14.1621014, 121.2493817 14.1618814, 121.2493995 14.1618105, 121.249399 14.1617311, 121.249384 14.1616838, 121.2493411 14.1616368, 121.2492931 14.1616168, 121.2492002 14.1615922)",25.846456692913385,,,,,,,
201283814,service,,,,False,False,36.289223126129976,"LINESTRING (121.2492635 14.1621014, 121.2494169 14.1621631, 121.2495291 14.1622442, 121.2495445 14.1622698)",25.846456692913385,,,,,,,
335874379,service,,,,False,True,41.00833596833372,"LINESTRING (121.2492635 14.1621014, 121.2492427 14.1619754, 121.249213 14.1619095, 121.2491183 14.161793, 121.2491066 14.1617754)",25.846456692913385,,,,,,,
87520460,footway,,,,False,True,11.352280593173417,"LINESTRING (121.244968 14.1649478, 121.2450063 14.1648527)",30.0,,,,,,,
"[87520459, 87520460, 87520461]","['steps', 'footway']",,,,False,False,15.46254177147997,"LINESTRING (121.244968 14.1649478, 121.2449485 14.1650022, 121.2449391 14.1650308, 121.24492 14.1650788)",30.491031197138334,,,,,,,
87520465,footway,,,,False,False,20.864069050929327,"LINESTRING (121.244968 14.1649478, 121.2450402 14.1649761, 121.2450115 14.1650503, 121.2450008 14.1650815)",30.0,,,,,,,
87520471,footway,,,,False,False,8.322448035516345,"LINESTRING (121.24492 14.1650788, 121.2449904 14.1651095)",30.0,,,,,,,
87520471,footway,,,,False,True,19.237107740696537,"LINESTRING (121.24492 14.1650788, 121.2447579 14.1650065)",30.0,,,,,,,
"[87520459, 87520460, 87520461]","['steps', 'footway']",,,,False,True,15.46254177147997,"LINESTRING (121.24492 14.1650788, 121.2449391 14.1650308, 121.2449485 14.1650022, 121.244968 14.1649478)",30.491031197138334,,,,,,,
87520467,steps,,,,False,True,3.3092125801993153,"LINESTRING (121.2449904 14.1651095, 121.2450008 14.1650815)",30.491031197138334,,,,,,,
87520471,footway,,,,False,True,8.322448035516345,"LINESTRING (121.2449904 14.1651095, 121.24492 14.1650788)",30.0,,,,,,,
"[87520468, 87520469]",footway,,,,False,False,52.9822329268748,"LINESTRING (121.2449904 14.1651095, 121.2449016 14.1653234, 121.2446682 14.1652272)",30.0,,,,,,,
87520492,footway,,,,False,True,26.377557065438733,"LINESTRING (121.2446682 14.1652272, 121.2447579 14.1650065)",30.0,,,,,,,
"[87520468, 87520469]",footway,,,,False,True,52.9822329268748,"LINESTRING (121.2446682 14.1652272, 121.2449016 14.1653234, 121.2449904 14.1651095)",30.0,,,,,,,
87520484,footway,,,,False,True,8.143243047667045,"LINESTRING (121.2446682 14.1652272, 121.244632 14.1652142, 121.2445971 14.1652025)",30.0,,,,,,,
87520471,footway,,,,False,False,19.237107740696537,"LINESTRING (121.2447579 14.1650065, 121.24492 14.1650788)",30.0,,,,,,,
87520492,footway,,,,False,False,26.377557065438733,"LINESTRING (121.2447579 14.1650065, 121.2446682 14.1652272)",30.0,,,,,,,
87520492,footway,,,,False,True,25.491848148042436,"LINESTRING (121.2447579 14.1650065, 121.2448456 14.1647936)",30.0,,,,,,,
87520490,footway,,,,False,False,7.672044249331908,"LINESTRING (121.2447579 14.1650065, 121.2447207 14.1649897, 121.2446931 14.164978)",30.0,,,,,,,
23435363,service,,,,False,True,18.530194579218666,"LINESTRING (121.2448456 14.1647936, 121.2450063 14.1648527)",25.846456692913385,driveway,,,,,,
87520492,footway,,,,False,False,25.491848148042436,"LINESTRING (121.2448456 14.1647936, 121.2447579 14.1650065)",30.0,,,,,,,
23435363,service,,,,False,False,7.250295598349542,"LINESTRING (121.2448456 14.1647936, 121.2448202 14.1647744, 121.2447863 14.1647658)",25.846456692913385,driveway,,,,,,
88821991,service,1,,,False,False,40.33469441074826,"LINESTRING (121.240139 14.1771511, 121.2397957 14.1770069)",25.0,,25,private,,,,
88821991,service,1,,,False,True,31.125845097564802,"LINESTRING (121.2395307 14.1768958, 121.2397957 14.1770069)",25.0,,25,private,,,,
1168442674,service,,,,False,False,11.919286556375267,"LINESTRING (121.2395307 14.1768958, 121.2394346 14.1768428)",25.846456692913385,,,,,,,
37449607,service,2,,,False,False,16.777005241688222,"LINESTRING (121.2395307 14.1768958, 121.2395618 14.1768412, 121.2396057 14.1767636)",25.0,,25,private,,,,
37449607,service,2,,,False,True,49.47098287600941,"LINESTRING (121.2395307 14.1768958, 121.2394768 14.1769861, 121.2393617 14.1771872, 121.239306 14.1772837)",25.0,,25,private,,,,
88821993,service,1,,,False,True,6.490957497615443,"LINESTRING (121.2404243 14.176436, 121.2403862 14.1763908)",25.0,,25,private,,,,
88821992,footway,,,,False,False,92.45183501518319,"LINESTRING (121.2404243 14.176436, 121.2402848 14.1766206, 121.240194 14.1767426, 121.2400933 14.1768618, 121.2400033 14.1769305, 121.239902 14.1769523, 121.2398142 14.1769671)",30.0,,,,,,,
88821992,footway,,,,False,True,27.72554860430478,"LINESTRING (121.2404243 14.176436, 121.2405466 14.1762712, 121.2405112 14.1762401)",30.0,,,,,,,
88821993,service,1,,,False,False,35.33899624313082,"LINESTRING (121.2404243 14.176436, 121.2404535 14.1764673, 121.2403398 14.1767199)",25.0,,25,private,,,,
88821993,service,1,,,False,True,35.33899624313082,"LINESTRING (121.2403398 14.1767199, 121.2404535 14.1764673, 121.2404243 14.176436)",25.0,,25,private,,,,
91239843,service,,,,False,True,85.92726691854057,"LINESTRING (121.2411908 14.1759656, 121.2413621 14.1756182, 121.2414946 14.1752524)",25.846456692913385,,,,,,,
91239845,service,,,,False,False,29.04595666258292,"LINESTRING (121.2423652 14.1722453, 121.2423622 14.1725065)",25.846456692913385,,,,,,,
64056134,footway,,,,False,True,12.819334829479711,"LINESTRING (121.2435795 14.1631508, 121.2436325 14.1630476)",30.0,,,,,,,
61441776,footway,,,,False,False,33.27147048379927,"LINESTRING (121.2435795 14.1631508, 121.2436047 14.1631627, 121.2438569 14.1632819)",30.0,,,permissive,,,,
64056134,footway,,,,False,False,27.10212013113746,"LINESTRING (121.2435795 14.1631508, 121.243529 14.1632745, 121.2435338 14.1633212, 121.2435813 14.1633653)",30.0,,,,,,,
38349874,service,,,,False,True,3.07873928949211,"LINESTRING (121.2439912 14.1624681, 121.2439761 14.1624446)",25.846456692913385,driveway,,,,,,
38349874,service,,,,False,False,62.148082191060794,"LINESTRING (121.2439912 14.1624681, 121.2440343 14.1625599, 121.2440624 14.1626379, 121.2440591 14.162714, 121.2440309 14.1627608, 121.2439847 14.1627939, 121.2439055 14.1628056, 121.2437929 14.1627821)",25.846456692913385,driveway,,,,,,
64056134,footway,,,,False,False,40.94340208724917,"LINESTRING (121.2439912 14.1624681, 121.2438974 14.1626204, 121.2437929 14.1627821)",30.0,,,,,,,
"[64056139, 486543995, 64056134]",footway,,,,False,True,130.21011990388695,"LINESTRING (121.2439912 14.1624681, 121.2440339 14.1624015, 121.2441523 14.1622492, 121.244423 14.1618592, 121.2446594 14.1614933)",30.0,,,,,yes,,
64056134,footway,,,,False,False,12.819334829479711,"LINESTRING (121.2436325 14.1630476, 121.2435795 14.1631508)",30.0,,,,,,,
64056134,footway,,,,False,True,34.21451415502353,"LINESTRING (121.2436325 14.1630476, 121.2437929 14.1627821)",30.0,,,,,,,
64056187,service,,,,False,True,2.866861341174032,"LINESTRING (121.2436325 14.1630476, 121.2436085 14.1630365)",25.846456692913385,,,permissive,,,,
"[169393914, 64056187]","['service', 'footway']",,,,False,False,44.80205293756626,"LINESTRING (121.2436325 14.1630476, 121.2436584 14.1630596, 121.2439005 14.163178, 121.2438569 14.1632819)",25.846456692913385,,,permissive,,,,
96219317,service,,,,False,False,51.86556684876277,"LINESTRING (121.2462986 14.1703049, 121.246253 14.1704089, 121.2462557 14.1704609, 121.2462718 14.1705338, 121.2462718 14.170565, 121.2462476 14.1706066, 121.2462101 14.170656, 121.2461534 14.1707228)",25.846456692913385,,,private,,,,
33515229,residential,2,Dinorado Street,,False,False,26.09140268457,"LINESTRING (121.2461534 14.1707228, 121.2463389 14.1708735)",40.0,,40,,,,,
33515229,residential,2,Dinorado Street,,False,True,25.977893021530928,"LINESTRING (121.2461534 14.1707228, 121.2459698 14.1705715)",40.0,,40,,,,,
96219317,service,,,,False,True,51.86556684876277,"LINESTRING (121.2461534 14.1707228, 121.2462101 14.170656, 121.2462476 14.1706066, 121.2462718 14.170565, 121.2462718 14.1705338, 121.2462557 14.1704609, 121.246253 14.1704089, 121.2462986 14.1703049)",25.846456692913385,,,private,,,,
37449769,service,,,,False,True,48.42154823702415,"LINESTRING (121.2401069 14.1649383, 121.2402723 14.1649154, 121.2404131 14.1648898, 121.2405503 14.1648695)",25.846456692913385,,,,,,,
33541891,unclassified,2,Harold Cuzner Royal Palm Avenue,,False,False,5.977891785095124,"LINESTRING (121.2400519 14.1634565, 121.2401006 14.1634822)",30.0,,30,,,,,
37331842,tertiary,2,Jose B. Juliano Avenue,,False,True,3.9503873830069716,"LINESTRING (121.2400519 14.1634565, 121.2400362 14.1634886)",33.15068493150685,,,,,,,
37331842,tertiary,2,Jose B. Juliano Avenue,,False,False,15.275582176335394,"LINESTRING (121.2400519 14.1634565, 121.2400936 14.1633662, 121.2401088 14.1633307)",33.15068493150685,,,,,,,
560680298,unclassified,2,Harold Cuzner Royal Palm Avenue,,False,True,14.033195377491333,"LINESTRING (121.2406202 14.1637871, 121.2405321 14.1636942)",30.0,,30,,,,,
33541817,service,1,,,False,True,39.806526062507146,"LINESTRING (121.2406202 14.1637871, 121.240584 14.1637964, 121.2405515 14.1637985, 121.2405038 14.1637985, 121.2404495 14.1637907, 121.2404025 14.1637749, 121.2402706 14.1637123)",25.846456692913385,,,,,,,
"[560680298, 33541389, 33541637]",unclassified,2,Harold Cuzner Royal Palm Avenue,,False,False,74.24601891252235,"LINESTRING (121.2406202 14.1637871, 121.240691 14.1638206, 121.2408541 14.1639282, 121.241002 14.164035, 121.241118 14.1641187, 121.2411901 14.1641597)",30.0,,30,,,yes,,
96323119,service,2,,,False,False,36.433128289425106,"LINESTRING (121.2385576 14.1622069, 121.2388909 14.1621529)",25.846456692913385,,,,,,,
96323119,service,2,,,False,True,87.02022225959439,"LINESTRING (121.2385576 14.1622069, 121.2383471 14.1622142, 121.2382836 14.1622703, 121.2381221 14.1625321, 121.2381247 14.1625763, 121.2382481 14.1626595)",25.846456692913385,,,,,,,
96323130,service,2,,,False,True,25.499767079852262,"LINESTRING (121.2385576 14.1622069, 121.2385378 14.1622954, 121.2384654 14.1624151)",25.846456692913385,,,,,,,
96323119,service,2,,,False,False,87.02022225959439,"LINESTRING (121.2382481 14.1626595, 121.2381247 14.1625763, 121.2381221 14.1625321, 121.2382836 14.1622703, 121.2383471 14.1622142, 121.2385576 14.1622069)",25.846456692913385,,,,,,,
42299354,residential,,Guijo,,False,True,95.43215640425875,"LINESTRING (121.2399795 14.1584601, 121.2397931 14.1590107, 121.2397099 14.1590837, 121.2395462 14.1591444)",31.861943687556767,,,,,,,
96323130,service,2,,,False,False,25.499767079852262,"LINESTRING (121.2384654 14.1624151, 121.2385378 14.1622954, 121.2385576 14.1622069)",25.846456692913385,,,,,,,
96697059,unclassified,,,,False,True,104.0235273404427,"LINESTRING (121.2568137 14.1498441, 121.2575398 14.1504601)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,False,101.9254225441766,"LINESTRING (121.2568137 14.1498441, 121.2569645 14.1496987, 121.2571952 14.1495114, 121.2575677 14.1492997)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,True,155.95290482348656,"LINESTRING (121.2568137 14.1498441, 121.2566131 14.1500914, 121.2564871 14.1503531, 121.2564415 14.1505035, 121.2564107 14.1506377, 121.2563254 14.1511357)",33.069164265129686,,,,,,,
96697050,service,,,,False,True,804.8240493088052,"LINESTRING (121.2397635 14.1510925, 121.2397561 14.151126, 121.2397245 14.1512358, 121.2396809 14.1513165, 121.2396327 14.1514387, 121.2396072 14.1516299, 121.2396662 14.1518288, 121.2397742 14.1519212, 121.2401819 14.1522021, 121.2406057 14.1524569, 121.2408739 14.1527014, 121.2412119 14.1529303, 121.2432876 14.1543867, 121.2450863 14.1555898)",25.846456692913385,,,private,,,,
96697062,unclassified,,,,False,False,74.93135000256596,"LINESTRING (121.257509 14.1511109, 121.2582037 14.1510924)",33.069164265129686,,,,,,,
96697062,unclassified,,,,False,True,127.64647399333857,"LINESTRING (121.257509 14.1511109, 121.2563254 14.1511357)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,True,65.2855457129859,"LINESTRING (121.257509 14.1511109, 121.2575948 14.1507832, 121.2577182 14.1505648)",33.069164265129686,,,,,,,
127693235,footway,,,,False,False,16.163922212342023,"LINESTRING (121.2484869 14.1512947, 121.2484008 14.1511757)",30.0,,,permissive,,,,
266339195,residential,,,,False,False,5.736918697991273,"LINESTRING (121.2484869 14.1512947, 121.2485196 14.1513354)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,11.06800150191138,"LINESTRING (121.2484869 14.1512947, 121.2483849 14.1512835)",31.861943687556767,,,permissive,,,,
96697059,unclassified,,,,False,False,22.484107230070578,"LINESTRING (121.2577182 14.1505648, 121.2575398 14.1504601)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,True,32.97672248979758,"LINESTRING (121.2577182 14.1505648, 121.2579596 14.1503827)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,False,65.2855457129859,"LINESTRING (121.2577182 14.1505648, 121.2575948 14.1507832, 121.257509 14.1511109)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,False,32.97672248979758,"LINESTRING (121.2579596 14.1503827, 121.2577182 14.1505648)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,True,14.286614895246151,"LINESTRING (121.2579596 14.1503827, 121.258083 14.1503359)",33.069164265129686,,,,,,,
109369363,service,,,,False,True,21.841465206360425,"LINESTRING (121.2579596 14.1503827, 121.2578478 14.1502189)",25.846456692913385,,,,,,,
96697065,unclassified,,,,False,False,14.286614895246151,"LINESTRING (121.258083 14.1503359, 121.2579596 14.1503827)",33.069164265129686,,,,,,,
109369391,service,,,,False,False,21.876659637733837,"LINESTRING (121.258083 14.1503359, 121.2580323 14.1501454)",25.846456692913385,,,,,,,
96697065,unclassified,,,,False,True,47.74474740413917,"LINESTRING (121.258083 14.1503359, 121.2583083 14.1502683, 121.2583673 14.1501955, 121.2583902 14.1500897)",33.069164265129686,,,,,,,
127693230,footway,,,,False,True,31.361150698105927,"LINESTRING (121.2485196 14.1513354, 121.2487252 14.1511359)",30.0,,,permissive,,,,
266339195,residential,,,,False,False,11.131617388296391,"LINESTRING (121.2485196 14.1513354, 121.2485881 14.1514103)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,5.736918697991273,"LINESTRING (121.2485196 14.1513354, 121.2484869 14.1512947)",31.861943687556767,,,permissive,,,,
96697065,unclassified,,,,False,False,47.74474740413917,"LINESTRING (121.2583902 14.1500897, 121.2583673 14.1501955, 121.2583083 14.1502683, 121.258083 14.1503359)",33.069164265129686,,,,,,,
96697065,unclassified,,,,False,True,129.37549086458503,"LINESTRING (121.2583902 14.1500897, 121.2584209 14.1492019, 121.2583941 14.1491031, 121.2583244 14.1490615, 121.2582278 14.1490628)",33.069164265129686,,,,,,,
109369396,service,,,,False,False,39.138949497225205,"LINESTRING (121.2583902 14.1500897, 121.2581564 14.150117, 121.2580323 14.1501454)",25.846456692913385,,,,,,,
26513267,residential,,,,False,True,77.0302387668574,"LINESTRING (121.2535403 14.1497264, 121.2530424 14.1492296)",30.0,,30,,6,,,
96697064,residential,2,,,False,True,55.11398408964496,"LINESTRING (121.2535403 14.1497264, 121.2531672 14.1500652)",30.0,,30,,5,,,
26513267,residential,,,,False,False,79.0617339461722,"LINESTRING (121.2535403 14.1497264, 121.2538457 14.1500283, 121.2538719 14.1500626, 121.2538848 14.1500977, 121.2538907 14.1503058)",30.0,,30,,6,,,
138383970,residential,,,,False,False,49.00758570966126,"LINESTRING (121.2497456 14.1515137, 121.2497645 14.1516594, 121.249813 14.1519495)",31.861943687556767,,,,,,,
383394874,residential,2,Governor E. R. Street,,False,False,213.45723898922165,"LINESTRING (121.2497456 14.1515137, 121.2498775 14.1513795, 121.2499868 14.1512855, 121.2500863 14.1512261, 121.2501128 14.1512213, 121.2501446 14.1512288, 121.2502191 14.1512791, 121.2503717 14.1514185, 121.2508168 14.1518456, 121.250906 14.1519265, 121.2509469 14.1519518, 121.2509842 14.1519603, 121.2510213 14.1519537, 121.2511801 14.1518236, 121.251245 14.1517708)",30.0,,30,,5,,,
383394874,residential,2,Governor E. R. Street,,False,True,56.748192989794745,"LINESTRING (121.2497456 14.1515137, 121.2495914 14.1515225, 121.2492222 14.1515655)",30.0,,30,,5,,,
96697053,residential,,,,False,False,5.585245766820638,"LINESTRING (121.248656 14.1516356, 121.2486635 14.1516853)",31.861943687556767,,,permissive,,,,
266339195,residential,,,,False,True,17.551626198134734,"LINESTRING (121.248656 14.1516356, 121.2486185 14.151482)",31.861943687556767,,,permissive,,,,
96697051,residential,,,,False,False,61.54443335858533,"LINESTRING (121.248656 14.1516356, 121.2490938 14.1515826, 121.2492222 14.1515655)",31.861943687556767,,,permissive,,,,
332694102,service,,,,False,True,21.387496727958016,"LINESTRING (121.2461203 14.1565081, 121.2460201 14.1566741)",25.846456692913385,,,,,,,
42299512,service,,,,False,False,37.759088672779484,"LINESTRING (121.2460201 14.1566741, 121.2463248 14.1568415)",25.846456692913385,,,,,,,
332694102,service,,,,False,False,21.387496727958016,"LINESTRING (121.2460201 14.1566741, 121.2461203 14.1565081)",25.846456692913385,,,,,,,
42299512,service,,,,False,True,49.39122374685941,"LINESTRING (121.2460201 14.1566741, 121.2458118 14.156557, 121.2456244 14.1564503)",25.846456692913385,,,,,,,
