source_node_id,target_node_id,road_length,road_type,name,one-way,max_speed,access,lanes
438051764,438056301,67.06374392242641,unclassified,Mariano M. Mondoñedo Avenue,True,30.0,Uncategorized,1
438056110,2081049167,3.0874538766130093,footway,Unnamed,False,30.0,Uncategorized,
438056110,1445273687,11.902061571406266,footway,Unnamed,False,30.0,Uncategorized,
438056110,438049139,38.72998410208408,footway,Unnamed,False,30.0,Uncategorized,
438056114,438049283,14.502158619752246,steps,Unnamed,False,30.49,Uncategorized,
438056114,1445273687,8.387757741710264,footway,Unnamed,False,30.0,Uncategorized,
438056114,573362715,25.994603853223925,footway,Unnamed,False,30.0,Uncategorized,
438056301,438057131,41.042178558356376,unclassified,Mariano M. Mondoñedo Avenue,True,30.0,Uncategorized,1
438056301,438051763,21.119213818086568,unclassified,Mariano M. Mondoñedo Avenue,False,30.0,Uncategorized,2
438057131,438049385,7.342371303474752,steps,Unnamed,False,30.49,Uncategorized,
438057131,438051764,29.933296599945322,unclassified,Mariano M. Mondoñedo Avenue,True,30.0,Uncategorized,1
438060248,12186657976,4.912072182038647,service,Unnamed,False,25.85,Uncategorized,
438060248,438060249,45.24710649501296,residential,Jose B. Juliano Avenue,False,30.0,Uncategorized,2
438060248,438060717,14.152591407356862,residential,Jose B. Juliano Avenue,False,30.0,Uncategorized,2
438060249,687360393,5.940110115277916,residential,Jose B. Juliano Avenue,False,30.0,Uncategorized,2
438060249,438060248,45.24710649501296,residential,Jose B. Juliano Avenue,False,30.0,Uncategorized,2
438060249,12186657981,4.102058780927522,service,Unnamed,False,25.85,Uncategorized,
438060714,12186657977,45.31827821813178,service,Unnamed,False,25.85,Uncategorized,
438060717,12186657977,3.0176971847058813,service,Unnamed,False,25.85,Uncategorized,
438060717,438060248,14.152591407356862,residential,Jose B. Juliano Avenue,False,30.0,Uncategorized,2
438060717,5499087143,35.29515157077107,residential,Jose B. Juliano Avenue,False,30.0,Uncategorized,2
438062948,438062957,27.976270383211677,footway,Unnamed,False,30.0,Uncategorized,
438062948,5507043115,28.107239697042296,path,Unnamed,False,30.0,Uncategorized,
438062948,452997596,49.368555837575286,footway,Unnamed,False,30.0,Uncategorized,
438062957,2081049162,2.5759088975347435,steps,Unnamed,False,30.49,Uncategorized,
438062957,5499087141,43.1343645195453,footway,Unnamed,False,30.0,Uncategorized,
438062957,438062948,27.976270383211677,footway,Unnamed,False,30.0,Uncategorized,
438064252,9085381484,18.11838208448315,service,Unnamed,False,25.85,Uncategorized,
438064252,438064253,15.501649551913612,service,Unnamed,False,25.85,Uncategorized,
438064252,573334879,29.58498616983766,footway,Unnamed,False,30.0,Uncategorized,
438064253,438064252,15.501649551913612,service,Unnamed,False,25.85,Uncategorized,
438064253,1252052222,21.147411526231352,path,Unnamed,False,30.0,Uncategorized,
438064253,4791748359,25.84618187560838,service,Unnamed,False,25.85,Uncategorized,
438064969,438064972,23.05924910234354,footway,Unnamed,False,30.0,Uncategorized,
438064969,583474493,1.847105697789544,footway,Unnamed,False,30.0,Uncategorized,
438064969,432496220,19.941015553731628,footway,Unnamed,False,30.0,Uncategorized,
438064972,583474496,34.18820850914457,service,Fabian A. Tiongson Street,False,25.85,Uncategorized,
438064972,811027927,4.388143141844374,service,Fabian A. Tiongson Street,False,25.85,Uncategorized,
438064972,438064969,23.05924910234354,footway,Unnamed,False,30.0,Uncategorized,
438065598,439224016,11.274003868706467,footway,Unnamed,False,30.0,Uncategorized,
438065598,767038303,6.768663072383474,footway,Unnamed,False,30.0,Uncategorized,
438065598,484164082,53.72864893022632,footway,Unnamed,False,30.0,Uncategorized,
438065908,428743430,22.539019947440146,footway,Unnamed,False,30.0,Uncategorized,
439220471,1375542511,106.54780808179774,residential,Main Avenue,False,40.0,Uncategorized,2
439220471,439220614,34.16623812910801,residential,Main Avenue,True,40.0,Uncategorized,1
439220477,439221373,55.020630931486316,residential,First,False,30.0,private,2
439220477,439220481,161.75067285414286,residential,Main Avenue,False,40.0,private,2
439220477,1375542511,29.627754233081554,residential,Main Avenue,False,40.0,private,2
439220481,439221354,55.12742674522054,residential,Second,False,30.0,private,2
439220481,439220484,158.80957741654925,residential,Main Avenue,False,40.0,private,2
439220481,439220477,161.7506728541429,residential,Main Avenue,False,40.0,private,2
439220484,439220493,54.49256071660543,residential,Third,False,30.0,private,2
439220484,439220485,57.20968764866827,residential,Main Avenue,False,40.0,private,2
439220484,439220481,158.80957741654925,residential,Main Avenue,False,40.0,private,2
439220485,439220486,62.33402058405235,residential,Main Avenue,False,40.0,private,2
439220485,439220484,57.20968764866827,residential,Main Avenue,False,40.0,private,2
439220485,435144594,190.5971065856155,residential,Fourth,False,30.0,private,2
439220486,439220485,62.33402058405235,residential,Main Avenue,False,40.0,private,2
439220486,435144841,228.12264116245743,residential,Fifth,False,31.86,private,2
439220486,435144924,190.57434248216023,residential,Main Avenue,False,40.0,private,2
439220493,439220484,54.49256071660543,residential,Third,False,30.0,private,2
439220493,439220495,133.65715195024455,residential,Third,False,30.0,private,2
439220493,439221354,177.97646336374373,residential,Park Drive,False,30.0,private,2
439220495,439220739,20.41916756054613,residential,Orchard Road,False,30.0,private,2
439220495,439220656,15.04824194745188,residential,Orchard Road,False,30.0,private,2
439220495,439220493,133.65715195024455,residential,Third,False,30.0,private,2
439220614,439220623,7.053315116879791,unclassified,Lawin,False,40.0,Uncategorized,
439220614,439222144,109.0981701128195,unclassified,Lawin,False,40.0,Uncategorized,
439220623,439220614,7.053315116879791,unclassified,Lawin,False,40.0,Uncategorized,
439220623,439220471,34.427662253537406,residential,Main Avenue,True,40.0,Uncategorized,1
439220656,439220495,15.04824194745188,residential,Orchard Road,False,30.0,private,2
439220656,435144594,48.69020338024537,residential,Orchard Road,False,30.0,private,2
439220656,439220682,39.53155129076757,residential,Orchard Cove,False,30.0,private,2
439220657,439220658,44.891110132443906,residential,Orchard Road,False,30.0,private,2
439220657,439220739,37.9805610012695,residential,Orchard Road,False,30.0,private,2
439220657,439220826,47.29835003314096,residential,Durian,False,30.0,private,2
439220658,439220657,44.891110132443906,residential,Orchard Road,False,30.0,private,2
439220658,439220660,226.5548739256708,residential,Orchard Road,False,30.0,private,2
439220658,439221153,137.5559919575901,residential,Garden Drive,False,30.0,private,2
439220660,439221144,47.406683010759885,residential,Lakeside Drive,False,30.0,private,2
439220660,8386611481,45.26354690222159,residential,Orchard Road,False,30.0,private,2
439220660,439220658,226.5548739256708,residential,Orchard Road,False,30.0,private,2
439220682,439220656,39.53155129076757,residential,Orchard Cove,False,30.0,private,2
439220736,439220739,46.2863685394981,residential,Orchard Corner,False,30.0,private,2
439220739,439220657,37.9805610012695,residential,Orchard Road,False,30.0,private,2
439220739,439220495,20.41916756054613,residential,Orchard Road,False,30.0,private,2
439220739,439220736,46.2863685394981,residential,Orchard Corner,False,30.0,private,2
439220826,439220657,47.29835003314096,residential,Durian,False,30.0,private,2
439220871,439220963,31.395875072829135,residential,East Drive,False,30.0,private,2
439220871,428744499,117.2555747821751,residential,Unnamed,False,30.0,"['no', 'private']",2
439220871,439221136,133.29005414003706,residential,East Drive,False,30.0,private,2
439220917,439220918,71.06847241217416,residential,Garden Lane,False,30.0,private,2
439220917,439220963,44.14180596162243,residential,East Drive,False,30.0,private,2
439220917,439221153,111.59102486219669,residential,"['East Drive', 'Garden Alley']",False,30.0,private,2
439220918,439220917,71.06847241217416,residential,Garden Lane,False,30.0,private,2
439220918,439221153,44.019610743762726,residential,Garden Drive,False,30.0,private,2
439220918,439220964,41.79710129905969,residential,Garden Drive,False,30.0,private,2
439220963,439220964,73.54562569465133,residential,Garden Walk,False,30.0,private,2
439220963,439220917,44.14180596162243,residential,East Drive,False,30.0,private,2
439220963,439220871,31.395875072829135,residential,East Drive,False,30.0,private,2
439220964,439220963,73.54562569465133,residential,Garden Walk,False,30.0,private,2
439220964,439220918,41.79710129905969,residential,Garden Drive,False,30.0,private,2
439220964,439221144,51.78034735480307,residential,Garden Drive,False,30.0,private,2
439221136,439221138,36.12525031553499,residential,Unnamed,False,30.0,private,2
439221136,439221139,40.81717513074589,residential,Unnamed,False,30.0,private,2
439221136,439220871,133.29005414003706,residential,East Drive,False,30.0,private,2
439221138,439221136,36.12525031553499,residential,Unnamed,False,30.0,private,2
439221139,439221136,40.81717513074589,residential,Unnamed,False,30.0,private,2
439221139,439224373,34.24353934221196,residential,Unnamed,False,30.0,private,2
439221139,439221144,73.85642140569314,residential,Lakeside Drive,False,30.0,private,2
439221144,439220660,47.406683010759885,residential,Lakeside Drive,False,30.0,private,2
439221144,439220964,51.78034735480307,residential,Garden Drive,False,30.0,private,2
439221144,439221139,73.85642140569314,residential,Lakeside Drive,False,30.0,private,2
439221153,439220918,44.019610743762726,residential,Garden Drive,False,30.0,private,2
439221153,439220658,137.5559919575901,residential,Garden Drive,False,30.0,private,2
439221153,439220917,111.59102486219669,residential,"['East Drive', 'Garden Alley']",False,30.0,private,2
439221354,439220481,55.12742674522054,residential,Second,False,30.0,private,2
439221354,439220493,177.97646336374373,residential,Park Drive,False,30.0,private,2
439221354,439221373,145.81243874854198,residential,Park Drive,False,30.0,private,2
439221373,439220477,55.020630931486316,residential,First,False,30.0,private,2
439221373,439221588,20.5884840712113,residential,First,False,30.0,private,2
439221373,439221354,145.81243874854198,residential,Park Drive,False,30.0,private,2
439221588,439221373,20.5884840712113,residential,First,False,30.0,private,2
439222144,439222147,42.41941861533777,unclassified,Maya,True,40.0,Uncategorized,
439222144,439220614,109.0981701128195,unclassified,Lawin,False,40.0,Uncategorized,
439222144,439222208,49.97670483601599,residential,Aguila,False,30.0,Uncategorized,
439222147,439222150,52.437905238409364,unclassified,Maya,True,40.0,Uncategorized,
439222147,446984164,152.3721544317156,residential,Pipit,False,30.0,Uncategorized,
439222150,3122261232,6.910116930837797,unclassified,Maya,True,40.0,Uncategorized,
439222150,3122261112,39.19327411220008,service,Unnamed,False,25.85,private,
439222156,439222196,213.39258106368786,unclassified,Aguila,True,40.0,Uncategorized,
439222156,12309592204,33.643669244072086,unclassified,Aguila,False,40.0,Uncategorized,
439222196,439222144,36.76257537084303,unclassified,Aguila,True,40.0,Uncategorized,
439222196,1256324696,152.49478760269477,unclassified,Lawin,True,40.0,Uncategorized,
439222208,8334202913,18.751172880281715,residential,Aguila,False,30.0,Uncategorized,
439222208,439222408,25.955560177388804,residential,Unnamed,False,30.0,Uncategorized,
439222208,439222144,49.97670483601598,residential,Aguila,False,30.0,Uncategorized,
439222408,439222409,35.31304555972359,residential,Unnamed,False,30.0,Uncategorized,
439222408,439222208,25.955560177388804,residential,Unnamed,False,30.0,Uncategorized,
439222408,439222410,13.70347664243306,residential,Unnamed,False,31.86,Uncategorized,
439222409,439222408,35.31304555972359,residential,Unnamed,False,30.0,Uncategorized,
439222410,439222408,13.70347664243306,residential,Unnamed,False,31.86,Uncategorized,
439223689,12186673213,2.1750556791222846,service,Unnamed,True,25.85,Uncategorized,
439223689,12257218661,7.8199699955821735,secondary,Lopez Avenue,False,30.0,Uncategorized,2
439223689,253507795,27.432358567247928,secondary,Lopez Avenue,False,30.0,Uncategorized,2
439224014,12186673204,4.682115171001608,footway,Unnamed,False,30.0,Uncategorized,
439224014,12186673201,4.612196023823671,footway,Unnamed,False,30.0,Uncategorized,
439224014,253509347,26.731084451027286,secondary,Lopez Avenue,False,30.0,Uncategorized,2
439224014,12257218658,28.68338014395348,secondary,Lopez Avenue,False,30.0,Uncategorized,2
439224016,438065598,11.274003868706467,footway,Unnamed,False,30.0,Uncategorized,
439224016,12186673204,21.90925778000048,footway,Unnamed,False,30.0,Uncategorized,
439224016,767038303,17.595742494934584,footway,Unnamed,False,30.0,Uncategorized,
439224373,439221139,34.24353934221196,residential,Unnamed,False,30.0,private,2
443159859,8896529813,36.23588733338571,primary,National Highway,False,30.49,Uncategorized,4
443159859,1923606797,96.73676035916074,primary,National Highway,False,30.49,Uncategorized,4
443159859,8334090089,133.48216577928216,residential,Unnamed,False,31.86,private,
443159955,12309592287,6.547193510446573,footway,Unnamed,False,30.0,Uncategorized,
443159955,8893650812,30.049917455876045,primary,National Highway,False,30.49,Uncategorized,4
443159955,8896529804,68.31827887090208,primary,National Highway,False,30.49,Uncategorized,4
443159976,1302792409,16.542852741138315,primary,National Highway,False,30.49,Uncategorized,4
443159976,1613862366,7.189964994810373,primary,National Highway,False,30.49,Uncategorized,4
443159976,3730113471,133.65882331588097,footway,Unnamed,False,30.0,Uncategorized,
443159979,28997703,32.01088034992793,footway,Unnamed,False,30.0,Uncategorized,
444815240,453011458,75.28701054001202,secondary,Jose Rizal Street,False,30.0,Uncategorized,
444815240,417266456,69.22311766310997,secondary,Jose Rizal Street,False,30.0,Uncategorized,
444815240,453008584,36.546761903674955,residential,De Pasupil,False,31.86,Uncategorized,
444815240,1127246085,44.26363304133738,residential,De Pasupil,False,31.86,Uncategorized,
446975741,382057824,26.75234973007712,residential,Elon-Elon Street,False,40.0,Uncategorized,2
446984164,439222147,152.3721544317156,residential,Pipit,False,30.0,Uncategorized,
447625166,12186673207,5.386585735715512,footway,Unnamed,False,30.0,Uncategorized,
447625166,429492316,7.03976559445144,secondary,Lopez Avenue,False,30.0,Uncategorized,2
447625166,1323145446,7.966466734604231,secondary,Lopez Avenue,False,30.0,Uncategorized,2
447626748,13231805455,10.488949090780675,footway,Unnamed,False,30.0,Uncategorized,
447626748,6361461414,17.204466483737672,service,Unnamed,False,25.85,Uncategorized,
447626748,6361461415,20.25735650975158,service,Unnamed,False,25.85,Uncategorized,
447626748,6363688955,42.33710054139358,footway,Unnamed,False,30.0,Uncategorized,
447627966,818892883,9.014940831547673,unclassified,Andres P. Aglibut Avenue,True,30.0,Uncategorized,2
447627966,12254040088,5.921697256119854,unclassified,Andres P. Aglibut Avenue,False,30.0,Uncategorized,2
447627966,8314748102,3.02039485849097,service,Unnamed,False,25.85,Uncategorized,
447628658,447628659,7.238620544307495,service,Unnamed,False,25.85,Uncategorized,
447628658,1134832055,10.14495249782642,service,Unnamed,False,25.85,Uncategorized,
447628658,530614481,18.85928994185966,footway,Unnamed,False,30.0,Uncategorized,
447628659,447628660,12.057748068666392,service,Unnamed,False,25.85,Uncategorized,
447628659,447628658,7.238620544307495,service,Unnamed,False,25.85,Uncategorized,
447628659,760870388,14.419783837796016,footway,Unnamed,False,30.0,Uncategorized,
447628660,447628659,12.057748068666392,service,Unnamed,False,25.85,Uncategorized,
447628660,760867389,16.16160718639121,footway,Unnamed,False,30.0,Uncategorized,
447628660,795254775,5.433982718063166,service,Unnamed,False,25.85,Uncategorized,
447628660,12186657968,33.322832808833404,footway,Unnamed,False,30.0,Uncategorized,
447628660,1430820978,12.334089348687353,footway,Unnamed,False,30.0,Uncategorized,
447737201,12254024686,8.54255326063171,footway,Unnamed,False,30.0,Uncategorized,
447737202,12254024686,4.719182350040999,footway,Unnamed,False,30.0,Uncategorized,
447737202,2207622428,14.977831823402942,secondary,Lopez Avenue,False,30.0,Uncategorized,2
447737202,436197015,28.906529672565064,secondary,Lopez Avenue,False,30.0,Uncategorized,2
452988576,1532125403,3.0532094480857745,service,Unnamed,False,25.85,Uncategorized,
452988576,1102056972,34.21451415502353,footway,Unnamed,False,30.0,Uncategorized,
452988576,1102056955,62.148082191060794,service,Unnamed,False,25.85,Uncategorized,
452988576,1102056955,40.94340208724917,footway,Unnamed,False,30.0,Uncategorized,
452997259,12254040025,41.6610442776323,residential,Joseph C. Madamba,False,35.0,Uncategorized,2
452997259,687389595,94.67928748165295,service,Archibald R. Ward,False,25.0,Uncategorized,2
452997259,12254040040,169.26283716203108,residential,Joseph C. Madamba,False,35.0,Uncategorized,2
452997261,1251197805,52.21490443257747,service,Unnamed,False,25.85,Uncategorized,
452997261,687323383,134.00550658327418,residential,Joseph C. Madamba,False,35.0,Uncategorized,2
452997261,5507328856,32.912999876762804,residential,Joseph C. Madamba,False,35.0,Uncategorized,2
452997596,452997601,245.07888917085756,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452997596,12777010085,53.88513454543314,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452997596,438062948,49.368555837575286,footway,Unnamed,False,30.0,Uncategorized,
452997601,452997602,61.90705181631731,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452997601,452997596,245.07888917085762,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452997601,10101122549,125.54682259082122,residential,Manuel L. Roxas,False,30.0,Uncategorized,2
452997602,452997605,162.948107841498,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452997602,452997601,61.90705181631732,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452997602,1244163589,96.36846588994675,residential,Manuel L. Roxas,False,30.0,Uncategorized,2
452997605,2502444222,14.86630201614758,footway,Unnamed,False,30.0,Uncategorized,
452997605,687323398,67.55649441756478,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452997605,452997602,162.94810784149803,residential,Getulio B. Viado,False,30.0,Uncategorized,2
452998009,452998014,157.6273480496218,residential,Juan V. Pancho,False,30.0,Uncategorized,2
452998009,527827326,41.230786676539665,residential,Juan V. Pancho,False,30.0,Uncategorized,2
452998009,1116391486,95.43215640425875,residential,Guijo,False,31.86,Uncategorized,
452998014,454086900,29.98862457003452,residential,Juan V. Pancho,False,30.0,Uncategorized,2
452998014,452998009,157.62734804962176,residential,Juan V. Pancho,False,30.0,Uncategorized,2
452998014,585907060,65.37636548514243,residential,Unnamed,False,30.0,Uncategorized,2
452998511,12254049901,5.686116266695791,residential,Camia,False,30.0,Uncategorized,2
452998511,12188365866,2.1066015999565164,residential,Unnamed,False,30.0,Uncategorized,
452998511,527819262,24.07587643902951,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998511,8314748110,57.7520739386757,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998512,12254040099,5.773216492414408,residential,Unnamed,False,31.86,Uncategorized,
452998512,2676750620,44.82790727574736,residential,Palm Drive,False,30.0,Uncategorized,2
452998512,1288947767,66.75042480670561,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998512,452998617,33.90203968655828,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998518,1955915753,204.94817303488145,residential,Greenway Drive,False,30.0,Uncategorized,
452998518,454088567,57.93401830909812,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998518,1329078926,21.36333206860744,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998518,813550059,45.08233116045298,residential,Doña Aurora,True,31.86,Uncategorized,1
452998617,1252052275,37.22143897496508,unclassified,Melanio A. Gapud,False,30.0,Uncategorized,2
452998617,527821247,58.17258322699992,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998617,452998512,33.90203968655828,secondary,Jose R. Velasco Avenue,False,30.0,Uncategorized,2
452998712,778906820,10.308282872858662,service,Unnamed,False,25.85,Uncategorized,
452998712,1532125217,28.377625781667188,tertiary,Pili Drive,False,33.15,Uncategorized,2
452998712,582439700,38.8506491706489,tertiary,Pili Drive,False,33.15,Uncategorized,2
452999638,6361461398,10.635979459809564,service,Unnamed,False,25.85,Uncategorized,
452999638,6372174197,49.43027643841386,tertiary,Unnamed,False,33.15,Uncategorized,3
452999638,6361461395,117.35291557324663,tertiary,Unnamed,False,33.15,Uncategorized,3
452999638,453003986,86.33090451940659,service,Unnamed,False,25.85,Uncategorized,
452999639,6361461468,10.35440721689735,track,Unnamed,False,30.0,Uncategorized,
452999639,9031117674,376.8927802573251,tertiary,Pili Drive,True,33.15,Uncategorized,2
453000231,6372174190,28.471691600775735,service,Unnamed,False,25.85,Uncategorized,2
453000231,6372174201,97.38952764862917,service,Unnamed,False,25.85,Uncategorized,
453000231,7729310433,131.60850644771045,service,Unnamed,False,25.85,Uncategorized,2
453000374,2170279704,5.975001168429574,footway,Unnamed,False,30.0,Uncategorized,
453000374,453000375,28.38896412109836,tertiary,Pili Drive,True,33.15,Uncategorized,2
453000375,5507328935,5.766152963365703,service,Unnamed,False,25.85,Uncategorized,2
453000375,5507052327,10.983778091595903,service,Unnamed,False,25.85,Uncategorized,
453000375,6361461397,107.01197116663897,tertiary,Pili Drive,True,33.15,Uncategorized,2
453003057,790108791,24.965965622246458,service,Rambutan Street,False,25.85,Uncategorized,2
453003057,6948369176,65.9426228928101,service,Rambutan Street,False,25.85,Uncategorized,2
453003057,790108393,16.224345145354555,service,Unnamed,False,25.85,Uncategorized,
453003986,452999638,86.33090451940659,service,Unnamed,False,25.85,Uncategorized,
453004013,527828360,29.638895716327376,service,Unnamed,False,25.85,Uncategorized,
453004013,527828377,21.90794192276596,service,Unnamed,False,25.85,Uncategorized,
453004013,687332481,53.6562008267594,footway,Unnamed,False,30.0,Uncategorized,
453004178,696417727,41.22751053885302,service,Manuel L. Roxas,False,25.0,Uncategorized,2
453004178,12254040041,101.78070221855937,service,Manuel L. Roxas,False,25.0,Uncategorized,2
453004178,5507328827,1.7297674641696055,footway,Unnamed,False,30.0,Uncategorized,
453004178,527827815,39.50718333525594,footway,Unnamed,False,30.0,Uncategorized,
453004181,6363688964,4.916838988489609,service,Manuel L. Roxas,False,25.0,Uncategorized,2
453004181,524092501,18.359404414094556,service,Jose B. Juliano Avenue,False,30.0,Uncategorized,2
453004181,687399434,57.04402846860833,service,Archibald R. Ward,False,25.0,Uncategorized,2
453004735,12188365846,16.951409925808832,service,Unnamed,False,25.85,Uncategorized,
453004735,453004738,44.49578610444732,service,Unnamed,False,25.85,Uncategorized,
453004735,5499087310,76.48075600765851,service,Unnamed,False,25.85,Uncategorized,
453004738,12188365849,3.205453880144902,service,Unnamed,False,25.85,Uncategorized,
453004738,5507052383,7.942695253605692,footway,Unnamed,False,30.0,Uncategorized,
453004738,453004735,44.49578610444732,service,Unnamed,False,25.85,Uncategorized,
453007402,8896998666,22.747388071630773,service,Unnamed,False,25.85,Uncategorized,
453007402,417266494,15.690405030079926,service,Unnamed,False,25.85,Uncategorized,
453007402,2069395314,42.04100185951562,service,Unnamed,False,25.85,Uncategorized,
453007624,2069395314,60.11363534922085,footway,Unnamed,False,30.0,Uncategorized,
453008582,453008584,78.83272159853686,residential,Lopez,False,31.86,Uncategorized,
453008582,453009422,65.19859157354453,residential,Lopez,False,31.86,Uncategorized,
453008582,453011458,30.591919038602548,residential,Jose Burgos,False,31.86,Uncategorized,
453008582,453009416,61.6695642100849,residential,Jose Burgos,False,31.86,Uncategorized,
453008584,417266546,63.91331632549366,residential,Lopez,False,31.86,Uncategorized,
453008584,453008582,78.83272159853686,residential,Lopez,False,31.86,Uncategorized,
453008584,453009415,56.34566471352386,residential,De Pasupil,False,31.86,Uncategorized,
453008584,444815240,36.546761903674955,residential,De Pasupil,False,31.86,Uncategorized,
453009414,3249296269,33.937336687349784,residential,Villegas,False,31.86,Uncategorized,
453009414,417266546,53.76833702074448,tertiary,Graciano Lopez-Jaena,True,30.0,Uncategorized,
453009414,1711023131,60.72979976731061,tertiary,Villegas,False,30.0,Uncategorized,
453009414,2069395295,103.83193079754774,service,Unnamed,False,30.0,private,
453009415,453009416,81.95159099198115,residential,Villegas,False,31.86,Uncategorized,
453009415,3249296269,30.631551475521736,residential,Villegas,False,31.86,Uncategorized,
453009415,453008584,56.34566471352386,residential,De Pasupil,False,31.86,Uncategorized,
453009415,3249296264,97.42984764105856,service,De Pasupil,False,25.85,Uncategorized,
453009416,453009415,81.95159099198115,residential,Villegas,False,31.86,Uncategorized,
453009416,453008582,61.6695642100849,residential,Jose Burgos,False,31.86,Uncategorized,
453009416,453009422,106.71172354251814,residential,"['Villegas', 'Apolinario Mabini']",False,31.86,Uncategorized,
453009416,1258981540,105.77052760801165,residential,Jose Burgos,False,31.86,Uncategorized,
453009422,453008582,65.19859157354453,residential,Lopez,False,31.86,Uncategorized,
453009422,453011459,29.499526840223915,residential,Apolinario Mabini,False,31.86,Uncategorized,
453009422,1258981511,101.21065439492861,residential,Lopez,False,31.86,Uncategorized,
453009422,453009416,106.71172354251811,residential,"['Villegas', 'Apolinario Mabini']",False,31.86,Uncategorized,
453009423,1127246089,9.96814621429275,primary,National Highway,False,30.49,Uncategorized,4
453009423,12915368720,110.71330844918973,steps,Unnamed,False,30.49,Uncategorized,
453009423,2069394999,26.002192168733178,primary,National Highway,False,30.49,Uncategorized,4
453011458,453011459,64.94825118000433,secondary,Jose Rizal Street,False,30.0,Uncategorized,
453011458,444815240,75.28701054001202,secondary,Jose Rizal Street,False,30.0,Uncategorized,
453011458,1127246098,46.24417966677044,residential,Jose Burgos,False,31.86,Uncategorized,
453011458,453008582,30.591919038602548,residential,Jose Burgos,False,31.86,Uncategorized,
453011459,453011460,76.20340046876574,secondary,Jose Rizal Street,False,30.0,Uncategorized,
453011459,453011458,64.94825118000433,secondary,Jose Rizal Street,False,30.0,Uncategorized,
453011459,453009422,29.499526840223915,residential,Apolinario Mabini,False,31.86,Uncategorized,
453011459,1127246097,49.32185256738126,residential,Apolinario Mabini,False,31.86,Uncategorized,
453011460,453011459,76.20340046876574,secondary,Jose Rizal Street,False,30.0,Uncategorized,
453011460,1258981511,30.086435864502576,residential,M. Palis Street,False,31.86,Uncategorized,
453011460,1127246095,50.40233343228404,secondary,M. Palis Street,False,30.0,Uncategorized,
453012070,1127246091,128.55923409959053,residential,Pantua,False,31.86,Uncategorized,
453012070,1127246021,61.019169313822786,secondary,M. Palis Street,False,30.0,Uncategorized,
453012070,28997179,85.56289463952457,secondary,M. Palis Street,False,30.0,Uncategorized,
453014287,1258981479,59.64970326887567,service,Unnamed,False,25.85,private,
453014287,453014295,38.17792609572328,residential,Unnamed,False,31.86,Uncategorized,
453014287,1258981511,34.14050365937277,residential,M. Palis Street,False,31.86,Uncategorized,
453014295,453014495,60.08363870987974,residential,Bambang,False,31.86,Uncategorized,
453014295,8389132863,41.994246827903424,residential,Unnamed,False,31.86,Uncategorized,
453014295,453014287,38.17792609572328,residential,Unnamed,False,31.86,Uncategorized,
453014495,453014295,60.08363870987974,residential,Bambang,False,31.86,Uncategorized,
453014495,454085602,21.096433704322774,footway,Unnamed,False,30.0,Uncategorized,
453014495,3782846327,66.97016260650975,footway,Bambang,False,30.0,Uncategorized,
454085602,453014495,21.096433704322774,footway,Unnamed,False,30.0,Uncategorized,
454085708,12309592261,6.22163449420748,residential,Unnamed,False,31.86,Uncategorized,
454085708,7271009978,102.90657064905997,primary,National Highway,False,30.49,Uncategorized,4
454085708,1300391220,142.4961743975435,primary,National Highway,False,30.49,Uncategorized,4
454085763,454085764,48.20885239008517,residential,Unnamed,False,31.86,Uncategorized,
454085763,12309592261,57.57230422581366,residential,Unnamed,False,31.86,Uncategorized,
454085763,1256324732,160.1402068722189,residential,Unnamed,False,31.86,Uncategorized,
454085764,1256325107,51.73999688698719,residential,Unnamed,False,31.86,Uncategorized,
454085764,454085763,48.20885239008517,residential,Unnamed,False,31.86,Uncategorized,
454085764,1256324732,105.86203688715369,residential,Unnamed,False,31.86,Uncategorized,
454085901,10905852331,45.60868290157461,unclassified,Unnamed,False,30.0,Uncategorized,
454085901,742350177,49.867141080539234,unclassified,Unnamed,False,30.0,Uncategorized,
454085901,10905852348,55.2800204301864,service,Unnamed,False,30.0,Uncategorized,
454085901,10905848527,21.338853094720946,pedestrian,Unnamed,False,30.49,Uncategorized,
454086823,12186673101,9.798194057675198,residential,Juan V. Pancho,False,30.0,Uncategorized,2
454086823,454086945,46.697575235598364,unclassified,Domingo M. Lantican Avenue,False,40.0,Uncategorized,2
454086823,527826349,109.45787444843724,unclassified,Domingo M. Lantican Avenue,False,40.0,Uncategorized,2
454086831,1411812861,45.020699410524486,unclassified,Domingo M. Lantican Avenue,False,40.0,Uncategorized,2
454086831,527826349,184.12748367485986,service,Unnamed,False,25.85,Uncategorized,
