node_id,x_coord,y_coord
438060717,63.67744565934389,39.166838645007104
438062948,62.53009451966422,40.34808416128766
438062957,62.65055011153432,39.961214789483925
438064252,62.652720482562586,49.567761104067856
438064253,62.7688353323982,49.37285231810431
438064969,64.15756273533988,51.27395003128338
438064972,64.22608444913449,51.606277700796156
438065598,68.15662637527537,54.78296333421797
438065908,66.08795273550965,54.02331043564532
439220471,56.2792709413687,66.29257282873279
439220477,55.33748494305084,64.79226654349749
439220481,53.51266799058257,63.367794517001606
439220484,51.6734335734675,62.01129488225241
439220485,50.97674447447582,61.56316846343132
439220486,50.19432571997806,61.115205833504994
439220493,52.06161993392387,61.31404555296926
439220495,53.093166276775115,59.655846772213074
439220614,56.0735507735143,66.7420095587208
439220623,55.98410048198811,66.69303667888411
439220656,52.90589426261686,59.54479790088225
439220657,53.783964368718415,60.14459283718507
439220658,54.32593701893166,60.503781885603495
439220660,56.99921401563483,62.410775999029276
439220682,53.21191657713875,59.05408636916133
439220736,53.66428390933322,59.24490043272939
439220739,53.32958169198826,59.834212879702754
439220826,54.1299835206824,59.54479790088225
439220871,57.81527352100451,60.809903331792626
439220917,56.921235685242266,60.17816956081712
439220918,56.32283338836037,61.02675982978953
439220963,57.44755065877997,60.54161712052581
439220964,56.801400199364494,61.399215778766006
439221136,58.691638335577565,62.1015425638191
439221138,58.355695906225904,62.50741144753283
439221139,58.20454506697501,61.76610290528819
439221144,57.40321307928136,61.84832493096446
439221153,55.8171369395691,60.63677846896767
439221354,54.11184541997142,62.83613576134024
439221373,55.77202422754151,64.11499945949589
439221588,55.96503222225556,63.88503984983862
439222144,57.30849188667708,67.72261367768294
439222147,57.42243636550647,68.32355513625498
439222150,57.388020482105574,69.07763921237337
439222156,57.177184439687714,70.39941560122128
439222196,56.89937694848912,68.06394973646348
439222208,57.94270530548119,67.37767426319702
439222408,58.26686572069204,67.56717801559816
439222409,58.71814786737237,67.80565464783889
439222410,58.17555511114476,67.74603548977798
439223689,66.21383425497244,57.800937527639185
439224014,67.63542727630113,54.698120686210785
439224016,68.00780093356734,54.717120198117875
439224373,57.907049210051554,62.1680408555012
443159859,76.32450767458594,67.36751935165711
443159955,72.60666210888401,68.11341398298448
443159976,79.54037742751673,67.1817827438561
443159979,82.81221174759436,67.47480107838489
444815240,35.30914609853788,72.96893579802895
446975741,68.23537983817488,58.01500961440751
446984164,59.41483696638608,69.25223817525999
447625166,67.38847005895387,55.37424124794025
447626748,65.84177065069137,40.573293892967435
447627966,62.43149766452522,49.94529450881427
447628658,62.75844855677869,51.73567092845498
447628659,62.82805545608744,51.814944754004976
447628660,62.89735230236697,51.97775091639816
447737201,65.35560754111037,66.42147468970147
447737202,65.17345140151558,66.3636572094947
452988576,66.7527063751579,44.18975271152456
452997259,66.20670303587329,34.34194535347422
452997261,64.91052645450762,33.50989776297276
452997596,61.883168927719765,40.05342793779952
452997601,62.14748911327107,36.5439232681777
452997602,62.014011295231406,35.64275676366324
452997605,62.60357708150769,33.38083211310639
452998009,60.169195924053106,38.23160405017336
452998014,58.049828618196585,37.8068994434444
452998511,57.7588438743579,49.76709219021936
452998512,55.86659039363118,48.8780460639908
452998518,51.7928039798455,46.32768916798501
452998617,55.460886038478186,48.60337208578712
452998712,67.15375993526922,39.61512885272588
452999638,75.74486358442941,45.08878996039535
452999639,78.83547192393381,47.71760173747438
453000231,73.64952538635427,44.09016906289766
453000374,74.47333621681544,43.538691850846604
453000375,74.80881356666735,43.776185749709974
453003057,70.21351800090027,42.361377268066775
453003986,74.98554377871352,46.094781358204365
453004013,68.01384696713033,37.34534233517049
453004178,65.22647046512724,38.20064794887222
453004181,64.3842114809479,37.76513327502427
